publisher_name,id,message,severity,category,count,spend_category,spend_category_year,Publisher
universiteit_leiden,6.14.1,"When using a policy marker code for vocabulary 1, it must include a significance.",error,classifications,2,<=1M,2019,Universiteit Leiden
universiteit_leiden,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,2,<=1M,2019,Universiteit Leiden
universiteit_leiden,8.11.1,A reference code must only be declared at result OR result indicator level.,error,performance,15,<=1M,2019,Universiteit Leiden
universityofbirmingham,11.1.5,The actual end date of the activity must not be in the future.,error,iati,1,<=1M,2019,University of Birmingham
universityofbirmingham,2.1.1,"When multiple sectors, within a vocabulary (e.g. 1 - OECD DAC) are declared, each must have a percentage.",error,classifications,1,<=1M,2019,University of Birmingham
unocha,0.3.1,"Element 'iati-activities': Missing child element(s). Expected is ( iati-activity ).
",critical,schema,1,> 100M & <= 1B,2019,United Nations Office for the Coordination of Humanitarian Affairs (OCHA)
unocha,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,10,> 100M & <= 1B,2019,United Nations Office for the Coordination of Humanitarian Affairs (OCHA)
unocha-cbpf,0.3.1,"Element 'iati-activities': Missing child element(s). Expected is ( iati-activity ).
",critical,schema,1,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,11.1.1,The last updated datetime of the activity must not be in the future.,error,information,21,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,11.1.4,The actual start date of the activity must not be in the future.,error,iati,21,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,11.1.5,The actual end date of the activity must not be in the future.,error,iati,8,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,2.1.4,"When a single sector is declared, the percentage must either be omitted, or set to 100.",error,classifications,1,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,4.1.1,The activity should specify a default language OR the language must be specified for each narrative element.,error,information,221595,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-cbpf,4.4.1,The description must contain narrative content.,error,information,132,> 100M & <= 1B,2020,OCHA Country Based Pooled Funds
unocha-sdc,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,10,> 1M & <= 10M,2019,United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions)
unocha-sdc,8.10.3,The actual value should be omitted for qualitative indicator measures.,warning,performance,59,> 1M & <= 10M,2019,United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions)
unocha-sdc,8.8.3,The baseline value should be omitted for qualitative measures.,warning,performance,12,> 1M & <= 10M,2019,United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions)
unocha-sdc,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,10,> 1M & <= 10M,2019,United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions)
unocha-sdc,8.9.3,The target value should be omitted for qualitative measures.,warning,performance,59,> 1M & <= 10M,2019,United Nations Office for the Coordination of Humanitarian Affairs (Specially-Designated Contributions)
unpf,1.1.2,The activity identifier must be unique for each activity.,error,identifiers,1,> 1B,2019,UN Pooled Funds
unpf,1.10.13,"The provider organisation identifier must not contain any of the symbols /, &, | or ?.",warning,financial,1,> 1B,2019,UN Pooled Funds
unpf,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,6,> 1B,2019,UN Pooled Funds
unpf,1.8.13,"The receiver-org identifier must not contain any of the symbols /, &, | or ?.",warning,participating,1,> 1B,2019,UN Pooled Funds
unpf,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,10747,> 1B,2019,UN Pooled Funds
unpf,11.1.2,The planned start date of the activity must be before the planned end date.,error,iati,2,> 1B,2019,UN Pooled Funds
unpf,3.1.1,"When multiple recipient countries are declared, each must have a percentage.",error,geo,13,> 1B,2019,UN Pooled Funds
unpf,3.1.2,"Percentage values for recipient countries, must add up to 100%.",error,geo,36,> 1B,2019,UN Pooled Funds
unpf,3.1.4,"When a single recipient country is declared, the percentage must either be omitted, or set to 100.",error,geo,20,> 1B,2019,UN Pooled Funds
unpf,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,1445,> 1B,2019,UN Pooled Funds
unpf,6.10.1,The participating organisation must have an identifier or a narrative.,error,participating,2,> 1B,2019,UN Pooled Funds
unpf,6.9.1,The provider organisation must have an organisation identifier or a narrative.,error,financial,32,> 1B,2019,UN Pooled Funds
unrwa,0.3.1,"Element 'reporting-org': The attribute 'ref' is required but missing.
",critical,schema,1,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,0.3.1,"Element 'value': '' is not a valid value of the atomic type 'xs:decimal'.
",critical,schema,2,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,2.1.2,"Percentage values for sectors, within a vocabulary (e.g. 1 - OECD DAC), must add up to 100%.",error,classifications,1,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,11,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,6.2.2,"Each activity must have a specified sector, either at activity level OR for all transactions.",error,classifications,47,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,6.7.2,"If sector is declared at transaction level, a sector must be declared for all transactions.",error,classifications,47,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unrwa,9.42.1,The organisation type is invalid.,error,participating,50,> 1B,2020,The United Nations Relief and Works Agency for Palestine Refugees in the Near East (UNRWA)
unw,11.2.1,The transaction date must not be in the future.,error,financial,1,> 100M & <= 1B,2021,UN Women
unw,11.2.2,The transaction value date must not be in the future.,error,financial,1,> 100M & <= 1B,2021,UN Women
unw,9.88.1,The organisation type is invalid.,error,financial,38025,> 100M & <= 1B,2021,UN Women
uodcepmlp,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,2,No spend data for 2019-2021,,University of Dundee
uoe,1.15.1,The receiver-org identifier should not start or end with spaces or newlines.,warning,financial,6,> 1M & <= 10M,2020,University of Edinburgh
uoe,1.5.1,The receiver-org activity identifier should not start or end with spaces or newlines.,warning,financial,1,> 1M & <= 10M,2020,University of Edinburgh
uoe,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,> 1M & <= 10M,2020,University of Edinburgh
uol,4.4.1,The description must contain narrative content.,error,information,1,<=1M,2019,University Of Liverpool
upm,1.10.1,The provider organisation identifier should not start or end with spaces or newlines.,warning,financial,9,No spend data for 2019-2021,,University Putra Malaysia
us-imawh,1.15.13,"The receiver-org identifier must not contain any of the symbols /, &, | or ?.",warning,financial,12,> 10M & <= 100M,2020,IMA World Health
us-imawh,1.8.13,"The receiver-org identifier must not contain any of the symbols /, &, | or ?.",warning,participating,1,> 10M & <= 100M,2020,IMA World Health
us-imawh,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,4,> 10M & <= 100M,2020,IMA World Health
us-imawh,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,7,> 10M & <= 100M,2020,IMA World Health
us-imawh,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,14,> 10M & <= 100M,2020,IMA World Health
usaid,0.3.1,"Element 'indicator', attribute 'ascending': '' is not a valid value of the atomic type 'xs:boolean'.
",critical,schema,2418,> 1B,2021,United States Agency for International Development (USAID)
usaid,0.3.1,"Element 'period': This element is not expected. Expected is ( title ).
",critical,schema,2440,> 1B,2021,United States Agency for International Development (USAID)
usaid,4.4.1,The description must contain narrative content.,error,information,5082,> 1B,2021,United States Agency for International Development (USAID)
usaid,7.5.3,Budget Period must not be longer than one year.,error,financial,562,> 1B,2021,United States Agency for International Development (USAID)
usaid,9.42.1,The organisation type is invalid.,error,participating,716,> 1B,2021,United States Agency for International Development (USAID)
usaid,9.51.1,The recipient region code is invalid.,error,geo,1077,> 1B,2021,United States Agency for International Development (USAID)
usaid,9.85.1,The recipient country code is invalid.,error,financial,571,> 1B,2021,United States Agency for International Development (USAID)
usaid,9.93.1,The transaction type is invalid.,error,financial,1,> 1B,2021,United States Agency for International Development (USAID)
utd,4.4.1,The description must contain narrative content.,error,information,1,> 100M & <= 1B,2021,UNITAID
utd,6.9.2,The receiver organisation must have an organisation identifier or a narrative.,error,financial,3,> 100M & <= 1B,2021,UNITAID
utd,9.3.1,The default currency code is invalid.,error,financial,26,> 100M & <= 1B,2021,UNITAID
utwente,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1,No spend data for 2019-2021,,University Twente
utwente,8.8.2,"The baseline value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1,No spend data for 2019-2021,,University Twente
utwente,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,1,No spend data for 2019-2021,,University Twente
utz,8.10.2,"The actual value should be a valid number for all non-qualitative indicator measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,190,> 1M & <= 10M,2020,UTZ
utz,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,64,> 1M & <= 10M,2020,UTZ
uva_org,102.1.1,"When a non OECD DAC sector vocabulary is used, sector vocabulary 1 - OECD DAC should also be used.",warning,information,1,<=1M,2020,University of Amsterdam
uva_org,12.1.1,The country/region percentage value must be between 0.0 and 100.0 (inclusive).,error,geo,33,<=1M,2020,University of Amsterdam
uva_org,3.1.2,"Percentage values for recipient countries, must add up to 100%.",error,geo,11,<=1M,2020,University of Amsterdam
uva_org,3.7.2,Recipient country or recipient region should be declared for either the activity or for all transactions.,error,financial,1,<=1M,2020,University of Amsterdam
uva_org,7.5.3,Budget Period must not be longer than one year.,error,financial,12,<=1M,2020,University of Amsterdam
uva_org,8.9.2,"The target value should be a valid number for all non-qualitative measures (e.g. 1 = unit, 2 = percentage, 3 = nominal, 4 = ordinal).",warning,performance,24,<=1M,2020,University of Amsterdam
